,Date,Sales,Revenue,Revenue Goal,Margin,Margin Goal,Customers
2148,19/11/2022,666,42330.92,35256.55,6.3,5.55,4842
2149,20/11/2022,524,35628.76,30658.3,4.42,5.66,3049
2150,21/11/2022,510,35717.66,29376.19,5.35,5.46,2643
2151,22/11/2022,587,39211.5,29794.25,6.1,5.65,3483
2152,23/11/2022,523,34348.44,33640.11,5.98,5.58,3454
2153,24/11/2022,599,42459.53,35452.49,5.86,5.49,4158
2154,25/11/2022,527,35947.49,33251.43,6.21,5.61,3352
2155,26/11/2022,617,38244.31,35880.24,5.97,5.47,4186
2156,27/11/2022,615,40159.72,32067.01,6.15,5.61,4569
2157,28/11/2022,681,47377.64,30679.76,5.53,5.48,3599
2158,29/11/2022,703,42491.71,30899.26,4.98,5.51,5259
2159,30/11/2022,443,31628.44,35674.56,5.76,5.58,2632
2160,1/12/2022,513,37037.44,32778.57,5.16,5.53,2927
2161,2/12/2022,723,51064.06,33471.26,5.9,5.48,4709
2162,3/12/2022,659,46272.91,37624.8,5.11,5.57,3872
2163,4/12/2022,604,43940.82,28102,5.69,5.4,3821
2164,5/12/2022,705,51369.92,30642.14,5,5.88,4731
2165,6/12/2022,694,46243.69,31036.13,6.17,5.78,3915
2166,7/12/2022,596,43553.05,28022.53,6.24,5.23,4288
2167,8/12/2022,688,46830.38,33222.56,5.62,5.31,5258
2168,9/12/2022,827,55358.83,28282.56,4.98,5.3,5069
2169,10/12/2022,659,47279.44,31110.7,5.29,5.67,3884
2170,11/12/2022,755,50427.92,29185.95,5.85,5.39,3549
2171,12/12/2022,778,51196.65,33481.97,4.91,5.7,5209
2172,13/12/2022,566,40832.44,35068.28,5.79,5.43,3653
2173,14/12/2022,617,44960.91,32699,5.19,5.67,3977
2174,15/12/2022,670,45992.92,31811.23,6.45,5.51,4165
2175,16/12/2022,771,58516.33,33399.66,5.74,5.38,5070
2176,17/12/2022,678,46355.61,32663.99,5.33,5.6,4393
2177,18/12/2022,577,42149.9,31548.95,4.85,5.44,4107
2178,19/12/2022,555,40894.28,27914.71,5.65,5.74,3170
2179,20/12/2022,691,47022.05,36742.24,5.83,5.66,4427
2180,21/12/2022,726,53054.66,34133.06,5.1,5.62,4477
2181,22/12/2022,528,38163.68,37308.08,5.33,5.67,3344
2182,23/12/2022,651,47771.62,35286.77,5.44,5.7,4366
2183,24/12/2022,645,44285.07,33006.03,6.29,5.63,4343
2184,25/12/2022,453,28405.35,31254.19,5.62,5.46,3059
2185,26/12/2022,616,40676.33,30452.53,5.5,5.41,3842
2186,27/12/2022,743,55923.54,34097.02,4.69,5.53,4533
2187,28/12/2022,658,44637.19,34451.17,6.04,5.53,4256
2188,29/12/2022,627,46017.09,33602.36,4.07,5.43,4190
2189,30/12/2022,504,40487.19,35073.86,5.04,5.55,3385
2190,31/12/2022,639,41740.96,36621.15,5.16,5.83,4611
